ANIO,COD_DPTO,NOM_DPTO,NOM_MUSEO,COD_MES,NOM_MES,COD_TIPO,NOM_TIPO,ADU_BOLESPPAGANTES,EST_BOLESPPAGANTES,NIN_BOLESPPAGANTES,MIL_BOLESPPAGANTES,ADM_BOLESPPAGANTES,ADU_PAGANTES,EST_PAGANTES,NIN_PAGANTES,TOTAL_PAGANTES,ADU_BOLESPNOPAGANTES,EST_BOLESPNOPAGANTES,NIN_BOLESPNOPAGANTES,MIL_BOLESPNOPAGANTES,ADM_BOLESPNOPAGANTES,ADU_NOPAGANTES,EST_NOPAGANTES,NIN_NOPAGANTES,TOTAL_NOPAGANTES,TOTAL,FECHA,ADULTOS,ADULTO_MAYOR,ESTUDIANTE,NIÑOS,MILITAR,IDMUSEO
2013,5,Ayacucho,Museo de Sitio de Quinua,7,Julio,0,Nacionales,0,0,0,0,0,170,58,29,257,0,0,0,0,0,582,129,108,819,1076,2013-07-01,752,0,187,137,0,48
2013,5,Ayacucho,Museo de Sitio de Quinua,7,Julio,1,Extranjeros,0,0,0,0,0,15,0,0,15,0,0,0,0,0,34,16,0,50,65,2013-07-01,49,0,16,0,0,48
2013,5,Ayacucho,Museo de Sitio de Quinua,8,Agosto,0,Nacionales,0,0,0,0,0,295,104,79,478,0,0,0,0,0,8,0,82,90,568,2013-08-01,303,0,104,161,0,48
2013,5,Ayacucho,Museo de Sitio de Quinua,8,Agosto,1,Extranjeros,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,0,0,37,2013-08-01,37,0,0,0,0,48
2013,5,Ayacucho,Museo de Sitio de Quinua,9,Setiembre,0,Nacionales,0,0,0,0,0,170,42,21,233,0,0,0,0,0,0,0,0,0,233,2013-09-01,170,0,42,21,0,48
2013,5,Ayacucho,Museo de Sitio de Quinua,9,Setiembre,1,Extranjeros,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,13,2013-09-01,13,0,0,0,0,48
2013,5,Ayacucho,Museo de Sitio de Quinua,10,Octubre,0,Nacionales,0,0,0,0,0,136,51,87,274,0,0,0,0,0,145,62,64,271,545,2013-10-01,281,0,113,151,0,48
2013,5,Ayacucho,Museo de Sitio de Quinua,10,Octubre,1,Extranjeros,0,0,0,0,0,12,1,0,13,0,0,0,0,0,0,0,0,0,13,2013-10-01,12,0,1,0,0,48
2013,5,Ayacucho,Museo de Sitio de Quinua,11,Noviembre,0,Nacionales,0,0,0,0,0,127,90,247,464,0,0,0,0,0,5,0,65,70,534,2013-11-01,132,0,90,312,0,48
2013,5,Ayacucho,Museo de Sitio de Quinua,11,Noviembre,1,Extranjeros,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,17,2013-11-01,17,0,0,0,0,48
2013,5,Ayacucho,Museo de Sitio de Quinua,12,Diciembre,0,Nacionales,0,0,0,0,0,183,25,57,265,0,0,0,0,0,0,0,0,0,265,2013-12-01,183,0,25,57,0,48
2013,5,Ayacucho,Museo de Sitio de Quinua,12,Diciembre,1,Extranjeros,0,0,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,19,2013-12-01,19,0,0,0,0,48
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",1,Enero,0,Nacionales,0,0,0,0,0,167,21,112,300,0,0,0,0,0,8,0,24,32,332,2013-01-01,175,0,21,136,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",1,Enero,1,Extranjeros,0,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,16,2013-01-01,16,0,0,0,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",2,Febrero,0,Nacionales,0,0,0,0,0,164,12,138,314,0,0,0,0,0,34,0,119,153,467,2013-02-01,198,0,12,257,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",2,Febrero,1,Extranjeros,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,10,2013-02-01,10,0,0,0,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",3,Marzo,0,Nacionales,0,0,0,0,0,685,27,16,728,0,0,0,0,0,20,0,0,20,748,2013-03-01,705,0,27,16,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",3,Marzo,1,Extranjeros,0,0,0,0,0,173,0,0,173,0,0,0,0,0,0,0,0,0,173,2013-03-01,173,0,0,0,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",4,Abril,0,Nacionales,0,0,0,0,0,164,18,110,292,0,0,0,0,0,3,21,0,24,316,2013-04-01,167,0,39,110,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",4,Abril,1,Extranjeros,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,10,2013-04-01,10,0,0,0,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",5,Mayo,0,Nacionales,0,0,0,0,0,130,102,72,304,0,0,0,0,0,111,93,170,374,678,2013-05-01,241,0,195,242,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",5,Mayo,1,Extranjeros,0,0,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,21,2013-05-01,21,0,0,0,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",6,Junio,0,Nacionales,0,0,0,0,0,196,80,83,359,0,0,0,0,0,12,0,49,61,420,2013-06-01,208,0,80,132,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",6,Junio,1,Extranjeros,0,0,0,0,0,57,8,0,65,0,0,0,0,0,0,0,0,0,65,2013-06-01,57,0,8,0,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",7,Julio,0,Nacionales,0,0,0,0,0,204,65,525,794,0,0,0,0,0,338,61,241,640,1434,2013-07-01,542,0,126,766,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",7,Julio,1,Extranjeros,0,0,0,0,0,25,0,0,25,0,0,0,0,0,42,0,5,47,72,2013-07-01,67,0,0,5,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",8,Agosto,0,Nacionales,0,0,0,0,0,446,135,299,880,0,0,0,0,0,6,0,2,8,888,2013-08-01,452,0,135,301,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",8,Agosto,1,Extranjeros,0,0,0,0,0,54,8,0,62,0,0,0,0,0,0,0,0,0,62,2013-08-01,54,0,8,0,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",9,Setiembre,0,Nacionales,0,0,0,0,0,172,30,250,452,0,0,0,0,0,0,0,51,51,503,2013-09-01,172,0,30,301,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",9,Setiembre,1,Extranjeros,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,12,2013-09-01,12,0,0,0,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",10,Octubre,0,Nacionales,0,0,0,0,0,275,95,361,731,0,0,0,0,0,202,85,139,426,1157,2013-10-01,477,0,180,500,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",10,Octubre,1,Extranjeros,0,0,0,0,0,24,2,2,28,0,0,0,0,0,4,0,0,4,32,2013-10-01,28,0,2,2,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",11,Noviembre,0,Nacionales,0,0,0,0,0,175,166,512,853,0,0,0,0,0,29,8,178,215,1068,2013-11-01,204,0,174,690,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",11,Noviembre,1,Extranjeros,0,0,0,0,0,43,2,0,45,0,0,0,0,0,0,2,0,2,47,2013-11-01,43,0,4,0,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",12,Diciembre,0,Nacionales,0,0,0,0,0,79,23,186,288,0,0,0,0,0,0,0,47,47,335,2013-12-01,79,0,23,233,0,12
2013,5,Ayacucho,"Museo Historico Regional ""Hipolito Unanue""",12,Diciembre,1,Extranjeros,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,8,2013-12-01,8,0,0,0,0,12
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,1,Enero,0,Nacionales,0,0,0,0,0,1426,813,1326,3565,0,0,0,0,0,0,0,0,0,3565,2013-01-01,1426,0,813,1326,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,1,Enero,1,Extranjeros,0,0,0,0,0,187,79,27,293,0,0,0,0,0,0,0,0,0,293,2013-01-01,187,0,79,27,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,2,Febrero,0,Nacionales,0,0,0,0,0,1864,1137,552,3553,0,0,0,0,0,0,0,0,0,3553,2013-02-01,1864,0,1137,552,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,2,Febrero,1,Extranjeros,0,0,0,0,0,175,70,8,253,0,0,0,0,0,0,0,0,0,253,2013-02-01,175,0,70,8,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,3,Marzo,0,Nacionales,0,0,0,0,0,1306,928,413,2647,0,0,0,0,0,0,0,0,0,2647,2013-03-01,1306,0,928,413,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,3,Marzo,1,Extranjeros,0,0,0,0,0,176,57,8,241,0,0,0,0,0,0,0,0,0,241,2013-03-01,176,0,57,8,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,4,Abril,0,Nacionales,0,0,0,0,0,725,626,19,1370,0,0,0,0,0,0,0,0,0,1370,2013-04-01,725,0,626,19,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,4,Abril,1,Extranjeros,0,0,0,0,0,87,43,0,130,0,0,0,0,0,0,0,0,0,130,2013-04-01,87,0,43,0,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,5,Mayo,0,Nacionales,0,0,0,0,0,913,1169,177,2259,0,0,0,0,0,0,0,0,0,2259,2013-05-01,913,0,1169,177,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,5,Mayo,1,Extranjeros,0,0,0,0,0,148,56,0,204,0,0,0,0,0,0,0,0,0,204,2013-05-01,148,0,56,0,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,6,Junio,0,Nacionales,0,0,0,0,0,298,585,0,883,0,0,0,0,0,0,0,0,0,883,2013-06-01,298,0,585,0,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,6,Junio,1,Extranjeros,0,0,0,0,0,49,54,0,103,0,0,0,0,0,0,0,0,0,103,2013-06-01,49,0,54,0,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,7,Julio,0,Nacionales,0,0,0,0,0,1032,1811,0,2843,0,0,0,0,0,0,0,0,0,2843,2013-07-01,1032,0,1811,0,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,7,Julio,1,Extranjeros,0,0,0,0,0,49,54,0,103,0,0,0,0,0,0,0,0,0,103,2013-07-01,49,0,54,0,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,8,Agosto,0,Nacionales,0,0,0,0,0,2802,2657,0,5459,0,0,0,0,0,0,0,0,0,5459,2013-08-01,2802,0,2657,0,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,8,Agosto,1,Extranjeros,0,0,0,0,0,41,52,0,93,0,0,0,0,0,0,0,0,0,93,2013-08-01,41,0,52,0,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,9,Setiembre,0,Nacionales,0,0,0,0,0,671,2135,339,3145,0,0,0,0,0,0,0,0,0,3145,2013-09-01,671,0,2135,339,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,9,Setiembre,1,Extranjeros,0,0,0,0,0,58,82,2,142,0,0,0,0,0,0,0,0,0,142,2013-09-01,58,0,82,2,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,10,Octubre,0,Nacionales,0,0,0,0,0,859,1097,2432,4388,0,0,0,0,0,0,0,0,0,4388,2013-10-01,859,0,1097,2432,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,10,Octubre,1,Extranjeros,0,0,0,0,0,58,7,1,66,0,0,0,0,0,0,0,0,0,66,2013-10-01,58,0,7,1,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,11,Noviembre,0,Nacionales,0,0,0,0,0,897,1345,4681,6923,0,0,0,0,0,0,0,0,0,6923,2013-11-01,897,0,1345,4681,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,11,Noviembre,1,Extranjeros,0,0,0,0,0,82,4,8,94,0,0,0,0,0,0,0,0,0,94,2013-11-01,82,0,4,8,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,12,Diciembre,0,Nacionales,0,0,0,0,0,397,313,544,1254,0,0,0,0,0,0,0,0,0,1254,2013-12-01,397,0,313,544,0,8
2013,6,Cajamarca,Museo Arqueologico y Etnografico del Conjunto Monumental Belen,12,Diciembre,1,Extranjeros,0,0,0,0,0,40,5,0,45,0,0,0,0,0,0,0,0,0,45,2013-12-01,40,0,5,0,0,8
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,1,Enero,0,Nacionales,0,0,0,0,0,581,187,0,768,0,0,0,0,0,321,0,0,321,1089,2013-01-01,902,0,187,0,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,1,Enero,1,Extranjeros,0,0,0,0,0,707,209,0,916,0,0,0,0,0,0,0,0,0,916,2013-01-01,707,0,209,0,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,2,Febrero,0,Nacionales,0,0,0,0,0,447,149,0,596,0,0,0,0,0,268,0,0,268,864,2013-02-01,715,0,149,0,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,2,Febrero,1,Extranjeros,0,0,0,0,0,537,106,0,643,0,0,0,0,0,0,0,0,0,643,2013-02-01,537,0,106,0,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,3,Marzo,0,Nacionales,0,0,0,0,0,414,165,0,579,0,0,0,0,0,376,0,0,376,955,2013-03-01,790,0,165,0,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,3,Marzo,1,Extranjeros,0,0,0,0,0,781,190,0,971,0,0,0,0,0,0,0,0,0,971,2013-03-01,781,0,190,0,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,4,Abril,0,Nacionales,0,0,0,0,0,364,73,0,437,0,0,0,0,0,91,62,3,156,593,2013-04-01,455,0,135,3,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,4,Abril,1,Extranjeros,0,0,0,0,0,880,63,3,946,0,0,0,0,0,0,0,0,0,946,2013-04-01,880,0,63,3,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,5,Mayo,0,Nacionales,0,0,0,0,0,874,359,0,1233,0,0,0,0,0,153,457,12,622,1855,2013-05-01,1027,0,816,12,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,5,Mayo,1,Extranjeros,0,0,0,0,0,1138,85,0,1223,0,0,0,0,0,0,0,6,6,1229,2013-05-01,1138,0,85,6,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,6,Junio,0,Nacionales,0,0,0,0,0,893,236,0,1129,0,0,0,0,0,357,391,0,748,1877,2013-06-01,1250,0,627,0,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,6,Junio,1,Extranjeros,0,0,0,0,0,1333,223,0,1556,0,0,0,0,0,0,0,0,0,1556,2013-06-01,1333,0,223,0,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,7,Julio,0,Nacionales,0,0,0,0,0,800,453,0,1253,0,0,0,0,0,228,330,13,571,1824,2013-07-01,1028,0,783,13,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,7,Julio,1,Extranjeros,0,0,0,0,0,1164,349,0,1513,0,0,0,0,0,0,0,0,0,1513,2013-07-01,1164,0,349,0,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,8,Agosto,0,Nacionales,0,0,0,0,0,1602,1722,0,3324,0,0,0,0,0,100,303,0,403,3727,2013-08-01,1702,0,2025,0,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,8,Agosto,1,Extranjeros,0,0,0,0,0,1223,258,0,1481,0,0,0,0,0,0,0,0,0,1481,2013-08-01,1223,0,258,0,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,9,Setiembre,0,Nacionales,0,0,0,0,0,852,1735,0,2587,0,0,0,0,0,422,578,149,1149,3736,2013-09-01,1274,0,2313,149,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,9,Setiembre,1,Extranjeros,0,0,0,0,0,1041,189,0,1230,0,0,0,0,0,0,0,11,11,1241,2013-09-01,1041,0,189,11,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,10,Octubre,0,Nacionales,0,0,0,0,0,1185,2673,0,3858,0,0,0,0,0,393,343,82,818,4676,2013-10-01,1578,0,3016,82,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,10,Octubre,1,Extranjeros,0,0,0,0,0,1066,135,0,1201,0,0,0,0,0,0,0,23,23,1224,2013-10-01,1066,0,135,23,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,11,Noviembre,0,Nacionales,0,0,0,0,0,517,1263,0,1780,0,0,0,0,0,300,195,73,568,2348,2013-11-01,817,0,1458,73,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,11,Noviembre,1,Extranjeros,0,0,0,0,0,580,103,0,683,0,0,0,0,0,0,0,25,25,708,2013-11-01,580,0,103,25,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,12,Diciembre,0,Nacionales,0,0,0,0,0,467,226,0,693,0,0,0,0,0,473,413,120,1006,1699,2013-12-01,940,0,639,120,0,53
2013,8,Cusco,Sala de Exhibicion de Pikillaqta,12,Diciembre,1,Extranjeros,0,0,0,0,0,692,227,0,919,0,0,0,0,0,0,0,34,34,953,2013-12-01,692,0,227,34,0,53
2013,8,Cusco,Museo Historico Regional de Cusco,1,Enero,0,Nacionales,0,0,0,0,0,1282,414,0,1696,0,0,0,0,0,437,417,537,1391,3087,2013-01-01,1719,0,831,537,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,1,Enero,1,Extranjeros,0,0,0,0,0,2934,954,0,3888,0,0,0,0,0,0,0,0,0,3888,2013-01-01,2934,0,954,0,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,2,Febrero,0,Nacionales,0,0,0,0,0,1099,359,0,1458,0,0,0,0,0,494,376,691,1561,3019,2013-02-01,1593,0,735,691,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,2,Febrero,1,Extranjeros,0,0,0,0,0,1866,567,0,2433,0,0,0,0,0,0,0,0,0,2433,2013-02-01,1866,0,567,0,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,3,Marzo,0,Nacionales,0,0,0,0,0,711,150,0,861,0,0,0,0,0,301,409,186,896,1757,2013-03-01,1012,0,559,186,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,3,Marzo,1,Extranjeros,0,0,0,0,0,2284,305,0,2589,0,0,0,0,0,0,0,0,0,2589,2013-03-01,2284,0,305,0,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,4,Abril,0,Nacionales,0,0,0,0,0,908,152,0,1060,0,0,0,0,0,158,412,444,1014,2074,2013-04-01,1066,0,564,444,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,4,Abril,1,Extranjeros,0,0,0,0,0,3278,262,0,3540,0,0,0,0,0,0,0,0,0,3540,2013-04-01,3278,0,262,0,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,5,Mayo,0,Nacionales,0,0,0,0,0,761,204,0,965,0,0,0,0,0,181,190,326,697,1662,2013-05-01,942,0,394,326,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,5,Mayo,1,Extranjeros,0,0,0,0,0,3364,122,0,3486,0,0,0,0,0,0,0,0,0,3486,2013-05-01,3364,0,122,0,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,6,Junio,0,Nacionales,0,0,0,0,0,797,221,0,1018,0,0,0,0,0,258,758,274,1290,2308,2013-06-01,1055,0,979,274,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,6,Junio,1,Extranjeros,0,0,0,0,0,2918,278,0,3196,0,0,0,0,0,0,0,0,0,3196,2013-06-01,2918,0,278,0,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,7,Julio,0,Nacionales,0,0,0,0,0,1329,697,0,2026,0,0,0,0,0,357,915,384,1656,3682,2013-07-01,1686,0,1612,384,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,7,Julio,1,Extranjeros,0,0,0,0,0,4309,859,0,5168,0,0,0,0,0,0,0,0,0,5168,2013-07-01,4309,0,859,0,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,8,Agosto,0,Nacionales,0,0,0,0,0,2164,1764,0,3928,0,0,0,0,0,334,409,312,1055,4983,2013-08-01,2498,0,2173,312,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,8,Agosto,1,Extranjeros,0,0,0,0,0,3928,696,0,4624,0,0,0,0,0,0,0,0,0,4624,2013-08-01,3928,0,696,0,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,9,Setiembre,0,Nacionales,0,0,0,0,0,1525,1402,0,2927,0,0,0,0,0,316,176,0,492,3419,2013-09-01,1841,0,1578,0,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,9,Setiembre,1,Extranjeros,0,0,0,0,0,4329,340,0,4669,0,0,0,0,0,0,0,0,0,4669,2013-09-01,4329,0,340,0,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,10,Octubre,0,Nacionales,0,0,0,0,0,1849,3462,0,5311,0,0,0,0,0,250,1018,317,1585,6896,2013-10-01,2099,0,4480,317,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,10,Octubre,1,Extranjeros,0,0,0,0,0,3826,178,0,4004,0,0,0,0,0,0,0,0,0,4004,2013-10-01,3826,0,178,0,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,11,Noviembre,0,Nacionales,0,0,0,0,0,997,3946,0,4943,0,0,0,0,0,525,886,0,1411,6354,2013-11-01,1522,0,4832,0,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,11,Noviembre,1,Extranjeros,0,0,0,0,0,2809,136,0,2945,0,0,0,0,0,0,0,0,0,2945,2013-11-01,2809,0,136,0,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,12,Diciembre,0,Nacionales,0,0,0,0,0,798,385,0,1183,0,0,0,0,0,269,656,134,1059,2242,2013-12-01,1067,0,1041,134,0,13
2013,8,Cusco,Museo Historico Regional de Cusco,12,Diciembre,1,Extranjeros,0,0,0,0,0,2009,306,0,2315,0,0,0,0,0,0,0,0,0,2315,2013-12-01,2009,0,306,0,0,13
2013,8,Cusco,Museo de Sitio de Chinchero,1,Enero,0,Nacionales,0,0,0,0,0,49,0,0,49,0,0,0,0,0,157,56,30,243,292,2013-01-01,206,0,56,30,0,46
2013,8,Cusco,Museo de Sitio de Chinchero,1,Enero,1,Extranjeros,0,0,0,0,0,68,0,0,68,0,0,0,0,0,0,0,0,0,68,2013-01-01,68,0,0,0,0,46
2013,8,Cusco,Museo de Sitio de Chinchero,2,Febrero,0,Nacionales,0,0,0,0,0,41,0,0,41,0,0,0,0,0,97,26,38,161,202,2013-02-01,138,0,26,38,0,46
2013,8,Cusco,Museo de Sitio de Chinchero,2,Febrero,1,Extranjeros,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,40,2013-02-01,40,0,0,0,0,46
2013,8,Cusco,Museo de Sitio de Chinchero,3,Marzo,0,Nacionales,0,0,0,0,0,43,0,0,43,0,0,0,0,0,124,43,35,202,245,2013-03-01,167,0,43,35,0,46
2013,8,Cusco,Museo de Sitio de Chinchero,3,Marzo,1,Extranjeros,0,0,0,0,0,66,0,0,66,0,0,0,0,0,0,0,0,0,66,2013-03-01,66,0,0,0,0,46
2013,8,Cusco,Museo de Sitio de Chinchero,4,Abril,0,Nacionales,0,0,0,0,0,43,0,0,43,0,0,0,0,0,91,51,11,153,196,2013-04-01,134,0,51,11,0,46
2013,8,Cusco,Museo de Sitio de Chinchero,4,Abril,1,Extranjeros,0,0,0,0,0,44,0,0,44,0,0,0,0,0,0,0,0,0,44,2013-04-01,44,0,0,0,0,46
2013,8,Cusco,Museo de Sitio de Chinchero,5,Mayo,0,Nacionales,0,0,0,0,0,29,0,0,29,0,0,0,0,0,107,37,12,156,185,2013-05-01,136,0,37,12,0,46
2013,8,Cusco,Museo de Sitio de Chinchero,5,Mayo,1,Extranjeros,0,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,0,0,53,2013-05-01,53,0,0,0,0,46
2013,8,Cusco,Museo de Sitio de Chinchero,6,Junio,0,Nacionales,0,0,0,0,0,32,0,0,32,0,0,0,0,0,108,122,23,253,285,2013-06-01,140,0,122,23,0,46
2013,8,Cusco,Museo de Sitio de Chinchero,6,Junio,1,Extranjeros,0,0,0,0,0,82,0,0,82,0,0,0,0,0,0,0,0,0,82,2013-06-01,82,0,0,0,0,46
2013,8,Cusco,Museo de Sitio de Chinchero,7,Julio,0,Nacionales,0,0,0,0,0,56,0,0,56,0,0,0,0,0,295,277,52,624,680,2013-07-01,351,0,277,52,0,46
2013,8,Cusco,Museo de Sitio de Chinchero,7,Julio,1,Extranjeros,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,100,2013-07-01,100,0,0,0,0,46
2013,8,Cusco,Museo de Sitio de Chinchero,8,Agosto,0,Nacionales,0,0,0,0,0,68,1,0,69,0,0,0,0,0,182,125,31,338,407,2013-08-01,250,0,126,31,0,46
2013,8,Cusco,Museo de Sitio de Chinchero,8,Agosto,1,Extranjeros,0,0,0,0,0,80,1,0,81,0,0,0,0,0,0,0,0,0,81,2013-08-01,80,0,1,0,0,46
2013,8,Cusco,Museo de Sitio de Chinchero,9,Setiembre,0,Nacionales,0,0,0,0,0,40,0,0,40,0,0,0,0,0,126,85,109,320,360,2013-09-01,166,0,85,109,0,46
2013,8,Cusco,Museo de Sitio de Chinchero,9,Setiembre,1,Extranjeros,0,0,0,0,0,54,0,0,54,0,0,0,0,0,0,0,0,0,54,2013-09-01,54,0,0,0,0,46
2013,8,Cusco,Museo de Sitio de Chinchero,10,Octubre,0,Nacionales,0,0,0,0,0,69,0,0,69,0,0,0,0,0,165,489,46,700,769,2013-10-01,234,0,489,46,0,46
2013,8,Cusco,Museo de Sitio de Chinchero,10,Octubre,1,Extranjeros,0,0,0,0,0,97,0,0,97,0,0,0,0,0,0,0,0,0,97,2013-10-01,97,0,0,0,0,46
2013,8,Cusco,Museo de Sitio de Chinchero,11,Noviembre,0,Nacionales,0,0,0,0,0,53,0,0,53,0,0,0,0,0,146,617,232,995,1048,2013-11-01,199,0,617,232,0,46
